"tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","players_info","match_info"
"2022-8888","Atp Cup","Hard",16,"A",20220103,259,"[{""id"": 105554, ""name"": ""Daniel Evans"", ""hand"": ""R"",""height"":175,""ioc"":""GBR"",""age"":31.6, ""rank"": 25, ""rank_points"": 1942}, {""id"":104545, ""name"": ""John Isner"", ""hand"":""R"", ""height"":206, ""ioc"": ""USA"", ""age"": 36.6, ""rank"": 24, ""rank_points"": 1991}]","{""score"": ""6-4 7-6(3)"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 94, ""winner_id"": 105554, ""loser_id"": 104545}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,258,"[{""id"": 128034, ""name"": ""Hubert Hurkacz"", ""hand"": ""R"",""height"":196,""ioc"":""POL"",""age"":24.8, ""rank"": 9, ""rank_points"": 3706}, {""id"":209362, ""name"": ""Aristotelis Thanos"", ""hand"":""R"", ""height"":null, ""ioc"": ""GRE"", ""age"": 20.7, ""rank"": 1078, ""rank_points"": 10}]","{""score"": ""6-1 6-2"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 54, ""winner_id"": 128034, ""loser_id"": 209362}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,257,"[{""id"": 111794, ""name"": ""Kamil Majchrzak"", ""hand"": ""R"",""height"":183,""ioc"":""POL"",""age"":25.9, ""rank"": 117, ""rank_points"": 633}, {""id"":133018, ""name"": ""Michail Pervolarakis"", ""hand"":""R"", ""height"":193, ""ioc"": ""CYP"", ""age"": 25.5, ""rank"": 399, ""rank_points"": 106}]","{""score"": ""6-1 6-4"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 79, ""winner_id"": 111794, ""loser_id"": 133018}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,256,"[{""id"": 106043, ""name"": ""Diego Schwartzman"", ""hand"": ""R"",""height"":170,""ioc"":""ARG"",""age"":29.3, ""rank"": 13, ""rank_points"": 2625}, {""id"":126774, ""name"": ""Stefanos Tsitsipas"", ""hand"":""R"", ""height"":193, ""ioc"": ""GRE"", ""age"": 23.3, ""rank"": 4, ""rank_points"": 6540}]","{""score"": ""6-7(5) 6-3 6-3"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 163, ""winner_id"": 106043, ""loser_id"": 126774}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,255,"[{""id"": 105643, ""name"": ""Federico Delbonis"", ""hand"": ""L"",""height"":190,""ioc"":""ARG"",""age"":31.2, ""rank"": 44, ""rank_points"": 1327}, {""id"":133018, ""name"": ""Michail Pervolarakis"", ""hand"":""R"", ""height"":193, ""ioc"": ""CYP"", ""age"": 25.5, ""rank"": 399, ""rank_points"": 106}]","{""score"": ""7-6(5) 6-1"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 91, ""winner_id"": 105643, ""loser_id"": 133018}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,254,"[{""id"": 126774, ""name"": ""Stefanos Tsitsipas"", ""hand"": ""R"",""height"":193,""ioc"":""GRE"",""age"":23.3, ""rank"": 4, ""rank_points"": 6540}, {""id"":105932, ""name"": ""Nikoloz Basilashvili"", ""hand"":""R"", ""height"":185, ""ioc"": ""GEO"", ""age"": 29.8, ""rank"": 22, ""rank_points"": 2101}]","{""score"": ""4-1 RET"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 33, ""winner_id"": 126774, ""loser_id"": 105932}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,253,"[{""id"": 133018, ""name"": ""Michail Pervolarakis"", ""hand"": ""R"",""height"":193,""ioc"":""CYP"",""age"":25.5, ""rank"": 399, ""rank_points"": 106}, {""id"":106223, ""name"": ""Aleksandre Metreveli"", ""hand"":""R"", ""height"":183, ""ioc"": ""GEO"", ""age"": 28.3, ""rank"": 570, ""rank_points"": 55}]","{""score"": ""6-3 6-2"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 68, ""winner_id"": 133018, ""loser_id"": 106223}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,252,"[{""id"": 128034, ""name"": ""Hubert Hurkacz"", ""hand"": ""R"",""height"":196,""ioc"":""POL"",""age"":24.8, ""rank"": 9, ""rank_points"": 3706}, {""id"":106043, ""name"": ""Diego Schwartzman"", ""hand"":""R"", ""height"":170, ""ioc"": ""ARG"", ""age"": 29.3, ""rank"": 13, ""rank_points"": 2625}]","{""score"": ""6-1 6-4"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 81, ""winner_id"": 128034, ""loser_id"": 106043}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,251,"[{""id"": 111794, ""name"": ""Kamil Majchrzak"", ""hand"": ""R"",""height"":183,""ioc"":""POL"",""age"":25.9, ""rank"": 117, ""rank_points"": 633}, {""id"":105643, ""name"": ""Federico Delbonis"", ""hand"":""L"", ""height"":190, ""ioc"": ""ARG"", ""age"": 31.2, ""rank"": 44, ""rank_points"": 1327}]","{""score"": ""6-3 7-6(3)"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 105, ""winner_id"": 111794, ""loser_id"": 105643}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,250,"[{""id"": 128034, ""name"": ""Hubert Hurkacz"", ""hand"": ""R"",""height"":196,""ioc"":""POL"",""age"":24.8, ""rank"": 9, ""rank_points"": 3706}, {""id"":106223, ""name"": ""Aleksandre Metreveli"", ""hand"":""R"", ""height"":183, ""ioc"": ""GEO"", ""age"": 28.3, ""rank"": 570, ""rank_points"": 55}]","{""score"": ""6-7(5) 6-3 6-1"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 122, ""winner_id"": 128034, ""loser_id"": 106223}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,249,"[{""id"": 111794, ""name"": ""Kamil Majchrzak"", ""hand"": ""R"",""height"":183,""ioc"":""POL"",""age"":25.9, ""rank"": 117, ""rank_points"": 633}, {""id"":126762, ""name"": ""Aleksandre Bakshi"", ""hand"":""L"", ""height"":null, ""ioc"": ""GEO"", ""age"": 24.4, ""rank"": 974, ""rank_points"": 13}]","{""score"": ""6-1 6-1"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 53, ""winner_id"": 111794, ""loser_id"": 126762}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,248,"[{""id"": 106043, ""name"": ""Diego Schwartzman"", ""hand"": ""R"",""height"":170,""ioc"":""ARG"",""age"":29.3, ""rank"": 13, ""rank_points"": 2625}, {""id"":105932, ""name"": ""Nikoloz Basilashvili"", ""hand"":""R"", ""height"":185, ""ioc"": ""GEO"", ""age"": 29.8, ""rank"": 22, ""rank_points"": 2101}]","{""score"": ""6-1 6-2"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 61, ""winner_id"": 106043, ""loser_id"": 105932}"
"2022-8888","Atp Cup","Hard",16,"A",20220103,247,"[{""id"": 105643, ""name"": ""Federico Delbonis"", ""hand"": ""L"",""height"":190,""ioc"":""ARG"",""age"":31.2, ""rank"": 44, ""rank_points"": 1327}, {""id"":106223, ""name"": ""Aleksandre Metreveli"", ""hand"":""R"", ""height"":183, ""ioc"": ""GEO"", ""age"": 28.3, ""rank"": 570, ""rank_points"": 55}]","{""score"": ""6-1 6-2"", ""best_of"": 3, ""round"": ""RR"", ""minutes"": 65, ""winner_id"": 105643, ""loser_id"": 106223}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,300,"[{""id"": 104792, ""name"": ""Gael Monfils"", ""hand"": ""R"",""height"":193,""ioc"":""FRA"",""age"":35.3, ""rank"": 21, ""rank_points"": 2158}, {""id"":111575, ""name"": ""Karen Khachanov"", ""hand"":""R"", ""height"":198, ""ioc"": ""RUS"", ""age"": 25.6, ""rank"": 29, ""rank_points"": 1731}]","{""score"": ""6-4 6-4"", ""best_of"": 3, ""round"": ""F"", ""minutes"": 79, ""winner_id"": 104792, ""loser_id"": 111575}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,299,"[{""id"": 104792, ""name"": ""Gael Monfils"", ""hand"": ""R"",""height"":193,""ioc"":""FRA"",""age"":35.3, ""rank"": 21, ""rank_points"": 2158}, {""id"":106423, ""name"": ""Thanasi Kokkinakis"", ""hand"":""R"", ""height"":196, ""ioc"": ""AUS"", ""age"": 25.7, ""rank"": 171, ""rank_points"": 394}]","{""score"": ""7-5 6-0"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 80, ""winner_id"": 104792, ""loser_id"": 106423}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,298,"[{""id"": 111575, ""name"": ""Karen Khachanov"", ""hand"": ""R"",""height"":198,""ioc"":""RUS"",""age"":25.6, ""rank"": 29, ""rank_points"": 1731}, {""id"":105227, ""name"": ""Marin Cilic"", ""hand"":""R"", ""height"":198, ""ioc"": ""CRO"", ""age"": 33.2, ""rank"": 30, ""rank_points"": 1710}]","{""score"": ""7-6(3) 6-3"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 114, ""winner_id"": 111575, ""loser_id"": 105227}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,297,"[{""id"": 104792, ""name"": ""Gael Monfils"", ""hand"": ""R"",""height"":193,""ioc"":""FRA"",""age"":35.3, ""rank"": 21, ""rank_points"": 2158}, {""id"":126205, ""name"": ""Tommy Paul"", ""hand"":""R"", ""height"":185, ""ioc"": ""USA"", ""age"": 24.6, ""rank"": 43, ""rank_points"": 1349}]","{""score"": ""6-4 6-1"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 68, ""winner_id"": 104792, ""loser_id"": 126205}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,296,"[{""id"": 106423, ""name"": ""Thanasi Kokkinakis"", ""hand"": ""R"",""height"":196,""ioc"":""AUS"",""age"":25.7, ""rank"": 171, ""rank_points"": 394}, {""id"":144707, ""name"": ""Mikael Ymer"", ""hand"":""R"", ""height"":183, ""ioc"": ""SWE"", ""age"": 23.3, ""rank"": 94, ""rank_points"": 782}]","{""score"": ""7-6(9) 4-6 6-4"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 164, ""winner_id"": 106423, ""loser_id"": 144707}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,295,"[{""id"": 105227, ""name"": ""Marin Cilic"", ""hand"": ""R"",""height"":198,""ioc"":""CRO"",""age"":33.2, ""rank"": 30, ""rank_points"": 1710}, {""id"":111513, ""name"": ""Laslo Djere"", ""hand"":""R"", ""height"":188, ""ioc"": ""SRB"", ""age"": 26.5, ""rank"": 52, ""rank_points"": 1131}]","{""score"": ""6-3 6-2"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 67, ""winner_id"": 105227, ""loser_id"": 111513}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,294,"[{""id"": 111575, ""name"": ""Karen Khachanov"", ""hand"": ""R"",""height"":198,""ioc"":""RUS"",""age"":25.6, ""rank"": 29, ""rank_points"": 1731}, {""id"":106078, ""name"": ""Egor Gerasimov"", ""hand"":""R"", ""height"":196, ""ioc"": ""BLR"", ""age"": 29.1, ""rank"": 113, ""rank_points"": 665}]","{""score"": ""7-5 6-3"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 115, ""winner_id"": 111575, ""loser_id"": 106078}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,293,"[{""id"": 104792, ""name"": ""Gael Monfils"", ""hand"": ""R"",""height"":193,""ioc"":""FRA"",""age"":35.3, ""rank"": 21, ""rank_points"": 2158}, {""id"":207678, ""name"": ""Juan Manuel Cerundolo"", ""hand"":""L"", ""height"":183, ""ioc"": ""ARG"", ""age"": 20.1, ""rank"": 90, ""rank_points"": 803}]","{""score"": ""6-2 6-1"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 54, ""winner_id"": 104792, ""loser_id"": 207678}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,292,"[{""id"": 126205, ""name"": ""Tommy Paul"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":24.6, ""rank"": 43, ""rank_points"": 1349}, {""id"":106121, ""name"": ""Taro Daniel"", ""hand"":""R"", ""height"":191, ""ioc"": ""JPN"", ""age"": 28.9, ""rank"": 125, ""rank_points"": 584}]","{""score"": ""6-4 6-7(1) 6-4"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 154, ""winner_id"": 126205, ""loser_id"": 106121}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,291,"[{""id"": 106423, ""name"": ""Thanasi Kokkinakis"", ""hand"": ""R"",""height"":196,""ioc"":""AUS"",""age"":25.7, ""rank"": 171, ""rank_points"": 394}, {""id"":126207, ""name"": ""Frances Tiafoe"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 23.9, ""rank"": 38, ""rank_points"": 1492}]","{""score"": ""3-6 7-5 6-1"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 134, ""winner_id"": 106423, ""loser_id"": 126207}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,290,"[{""id"": 144707, ""name"": ""Mikael Ymer"", ""hand"": ""R"",""height"":183,""ioc"":""SWE"",""age"":23.3, ""rank"": 94, ""rank_points"": 782}, {""id"":126952, ""name"": ""Soon Woo Kwon"", ""hand"":""R"", ""height"":180, ""ioc"": ""KOR"", ""age"": 24.0, ""rank"": 53, ""rank_points"": 1115}]","{""score"": ""6-3 6-2"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 136, ""winner_id"": 144707, ""loser_id"": 126952}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,289,"[{""id"": 111513, ""name"": ""Laslo Djere"", ""hand"": ""R"",""height"":188,""ioc"":""SRB"",""age"":26.5, ""rank"": 52, ""rank_points"": 1131}, {""id"":144895, ""name"": ""Corentin Moutet"", ""hand"":""L"", ""height"":178, ""ioc"": ""FRA"", ""age"": 22.7, ""rank"": 92, ""rank_points"": 797}]","{""score"": ""4-6 7-5 0-0 Def."", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 110, ""winner_id"": 111513, ""loser_id"": 144895}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,288,"[{""id"": 105227, ""name"": ""Marin Cilic"", ""hand"": ""R"",""height"":198,""ioc"":""CRO"",""age"":33.2, ""rank"": 30, ""rank_points"": 1710}, {""id"":106329, ""name"": ""Thiago Monteiro"", ""hand"":""L"", ""height"":183, ""ioc"": ""BRA"", ""age"": 27.5, ""rank"": 89, ""rank_points"": 805}]","{""score"": ""6-4 7-6(3)"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 116, ""winner_id"": 105227, ""loser_id"": 106329}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,287,"[{""id"": 106078, ""name"": ""Egor Gerasimov"", ""hand"": ""R"",""height"":196,""ioc"":""BLR"",""age"":29.1, ""rank"": 113, ""rank_points"": 665}, {""id"":126149, ""name"": ""Gianluca Mager"", ""hand"":""R"", ""height"":185, ""ioc"": ""ITA"", ""age"": 27.0, ""rank"": 62, ""rank_points"": 978}]","{""score"": ""6-1 3-6 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 100, ""winner_id"": 106078, ""loser_id"": 126149}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,286,"[{""id"": 111575, ""name"": ""Karen Khachanov"", ""hand"": ""R"",""height"":198,""ioc"":""RUS"",""age"":25.6, ""rank"": 29, ""rank_points"": 1731}, {""id"":105449, ""name"": ""Steve Johnson"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 32.0, ""rank"": 85, ""rank_points"": 812}]","{""score"": ""6-4 4-6 6-2"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 120, ""winner_id"": 111575, ""loser_id"": 105449}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,284,"[{""id"": 207678, ""name"": ""Juan Manuel Cerundolo"", ""hand"": ""L"",""height"":183,""ioc"":""ARG"",""age"":20.1, ""rank"": 90, ""rank_points"": 803}, {""id"":106109, ""name"": ""Alex Bolt"", ""hand"":""L"", ""height"":183, ""ioc"": ""AUS"", ""age"": 28.9, ""rank"": 137, ""rank_points"": 506}]","{""score"": ""6-2 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 79, ""winner_id"": 207678, ""loser_id"": 106109}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,283,"[{""id"": 106121, ""name"": ""Taro Daniel"", ""hand"": ""R"",""height"":191,""ioc"":""JPN"",""age"":28.9, ""rank"": 125, ""rank_points"": 584}, {""id"":207518, ""name"": ""Lorenzo Musetti"", ""hand"":""R"", ""height"":185, ""ioc"": ""ITA"", ""age"": 19.8, ""rank"": 59, ""rank_points"": 1004}]","{""score"": ""6-4 6-7(5) 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 153, ""winner_id"": 106121, ""loser_id"": 207518}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,282,"[{""id"": 126205, ""name"": ""Tommy Paul"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":24.6, ""rank"": 43, ""rank_points"": 1349}, {""id"":106210, ""name"": ""Jiri Vesely"", ""hand"":""L"", ""height"":198, ""ioc"": ""CZE"", ""age"": 28.4, ""rank"": 83, ""rank_points"": 822}]","{""score"": ""6-4 4-6 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 136, ""winner_id"": 126205, ""loser_id"": 106210}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,280,"[{""id"": 106423, ""name"": ""Thanasi Kokkinakis"", ""hand"": ""R"",""height"":196,""ioc"":""AUS"",""age"":25.7, ""rank"": 171, ""rank_points"": 394}, {""id"":105357, ""name"": ""John Millman"", ""hand"":""R"", ""height"":183, ""ioc"": ""AUS"", ""age"": 32.5, ""rank"": 72, ""rank_points"": 875}]","{""score"": ""6-4 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 82, ""winner_id"": 106423, ""loser_id"": 105357}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,279,"[{""id"": 144707, ""name"": ""Mikael Ymer"", ""hand"": ""R"",""height"":183,""ioc"":""SWE"",""age"":23.3, ""rank"": 94, ""rank_points"": 782}, {""id"":126127, ""name"": ""Benjamin Bonzi"", ""hand"":""R"", ""height"":185, ""ioc"": ""FRA"", ""age"": 25.5, ""rank"": 64, ""rank_points"": 969}]","{""score"": ""7-5 7-5"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 102, ""winner_id"": 144707, ""loser_id"": 126127}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,278,"[{""id"": 126952, ""name"": ""Soon Woo Kwon"", ""hand"": ""R"",""height"":180,""ioc"":""KOR"",""age"":24.0, ""rank"": 53, ""rank_points"": 1115}, {""id"":106415, ""name"": ""Yoshihito Nishioka"", ""hand"":""L"", ""height"":170, ""ioc"": ""JPN"", ""age"": 26.2, ""rank"": 81, ""rank_points"": 823}]","{""score"": ""6-1 6-2"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 67, ""winner_id"": 126952, ""loser_id"": 106415}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,277,"[{""id"": 111513, ""name"": ""Laslo Djere"", ""hand"": ""R"",""height"":188,""ioc"":""SRB"",""age"":26.5, ""rank"": 52, ""rank_points"": 1131}, {""id"":106148, ""name"": ""Roberto Carballes Baena"", ""hand"":""R"", ""height"":183, ""ioc"": ""ESP"", ""age"": 28.7, ""rank"": 79, ""rank_points"": 837}]","{""score"": ""7-5 7-6(1)"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 124, ""winner_id"": 111513, ""loser_id"": 106148}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,276,"[{""id"": 144895, ""name"": ""Corentin Moutet"", ""hand"": ""L"",""height"":178,""ioc"":""FRA"",""age"":22.7, ""rank"": 92, ""rank_points"": 797}, {""id"":208029, ""name"": ""Holger Rune"", ""hand"":""R"", ""height"":185, ""ioc"": ""DEN"", ""age"": 18.6, ""rank"": 103, ""rank_points"": 740}]","{""score"": ""7-6(6) 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 108, ""winner_id"": 144895, ""loser_id"": 208029}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,275,"[{""id"": 106329, ""name"": ""Thiago Monteiro"", ""hand"": ""L"",""height"":183,""ioc"":""BRA"",""age"":27.5, ""rank"": 89, ""rank_points"": 805}, {""id"":127157, ""name"": ""Daniel Altmaier"", ""hand"":""R"", ""height"":191, ""ioc"": ""GER"", ""age"": 23.3, ""rank"": 84, ""rank_points"": 813}]","{""score"": ""6-2 3-6 7-6(2)"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 144, ""winner_id"": 106329, ""loser_id"": 127157}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,273,"[{""id"": 106078, ""name"": ""Egor Gerasimov"", ""hand"": ""R"",""height"":196,""ioc"":""BLR"",""age"":29.1, ""rank"": 113, ""rank_points"": 665}, {""id"":105916, ""name"": ""Marton Fucsovics"", ""hand"":""R"", ""height"":188, ""ioc"": ""HUN"", ""age"": 29.9, ""rank"": 40, ""rank_points"": 1459}]","{""score"": ""6-3 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 77, ""winner_id"": 106078, ""loser_id"": 105916}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,272,"[{""id"": 126149, ""name"": ""Gianluca Mager"", ""hand"": ""R"",""height"":185,""ioc"":""ITA"",""age"":27.0, ""rank"": 62, ""rank_points"": 978}, {""id"":202103, ""name"": ""Francisco Cerundolo"", ""hand"":""R"", ""height"":185, ""ioc"": ""ARG"", ""age"": 23.3, ""rank"": 127, ""rank_points"": 582}]","{""score"": ""6-4 3-6 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 122, ""winner_id"": 126149, ""loser_id"": 202103}"
"2022-8998","Adelaide 1","Hard",32,"A",20220103,271,"[{""id"": 105449, ""name"": ""Steve Johnson"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":32.0, ""rank"": 85, ""rank_points"": 812}, {""id"":126846, ""name"": ""Aleksandar Vukic"", ""hand"":""R"", ""height"":188, ""ioc"": ""AUS"", ""age"": 25.7, ""rank"": 156, ""rank_points"": 440}]","{""score"": ""6-4 2-6 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 105, ""winner_id"": 105449, ""loser_id"": 126846}"
"2022-9665","Melbourne","Hard",32,"A",20220103,300,"[{""id"": 104745, ""name"": ""Rafael Nadal"", ""hand"": ""L"",""height"":185,""ioc"":""ESP"",""age"":35.5, ""rank"": 6, ""rank_points"": 4875}, {""id"":202195, ""name"": ""Maxime Cressy"", ""hand"":""R"", ""height"":198, ""ioc"": ""USA"", ""age"": 24.6, ""rank"": 112, ""rank_points"": 683}]","{""score"": ""7-6(6) 6-3"", ""best_of"": 3, ""round"": ""F"", ""minutes"": 107, ""winner_id"": 104745, ""loser_id"": 202195}"
"2022-9665","Melbourne","Hard",32,"A",20220103,299,"[{""id"": 104745, ""name"": ""Rafael Nadal"", ""hand"": ""L"",""height"":185,""ioc"":""ESP"",""age"":35.5, ""rank"": 6, ""rank_points"": 4875}, {""id"":200325, ""name"": ""Emil Ruusuvuori"", ""hand"":""R"", ""height"":188, ""ioc"": ""FIN"", ""age"": 22.7, ""rank"": 95, ""rank_points"": 778}]","{""score"": ""6-4 7-5"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 116, ""winner_id"": 104745, ""loser_id"": 200325}"
"2022-9665","Melbourne","Hard",32,"A",20220103,298,"[{""id"": 202195, ""name"": ""Maxime Cressy"", ""hand"": ""R"",""height"":198,""ioc"":""USA"",""age"":24.6, ""rank"": 112, ""rank_points"": 683}, {""id"":105777, ""name"": ""Grigor Dimitrov"", ""hand"":""R"", ""height"":188, ""ioc"": ""BUL"", ""age"": 30.6, ""rank"": 28, ""rank_points"": 1801}]","{""score"": ""7-5 7-6(9)"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 123, ""winner_id"": 202195, ""loser_id"": 105777}"
"2022-9665","Melbourne","Hard",32,"A",20220103,297,"[{""id"": 104745, ""name"": ""Rafael Nadal"", ""hand"": ""L"",""height"":185,""ioc"":""ESP"",""age"":35.5, ""rank"": 6, ""rank_points"": 4875}, {""id"":134868, ""name"": ""Tallon Griekspoor"", ""hand"":""R"", ""height"":188, ""ioc"": ""NED"", ""age"": 25.5, ""rank"": 65, ""rank_points"": 966}]","{""score"": ""W/O"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 0, ""winner_id"": 104745, ""loser_id"": 134868}"
"2022-9665","Melbourne","Hard",32,"A",20220103,296,"[{""id"": 200325, ""name"": ""Emil Ruusuvuori"", ""hand"": ""R"",""height"":188,""ioc"":""FIN"",""age"":22.7, ""rank"": 95, ""rank_points"": 778}, {""id"":144684, ""name"": ""Alex Molcan"", ""hand"":""L"", ""height"":178, ""ioc"": ""SVK"", ""age"": 24.0, ""rank"": 88, ""rank_points"": 806}]","{""score"": ""6-2 6-1"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 67, ""winner_id"": 200325, ""loser_id"": 144684}"
"2022-9665","Melbourne","Hard",32,"A",20220103,295,"[{""id"": 105777, ""name"": ""Grigor Dimitrov"", ""hand"": ""R"",""height"":188,""ioc"":""BUL"",""age"":30.6, ""rank"": 28, ""rank_points"": 1801}, {""id"":122298, ""name"": ""Botic Van De Zandschulp"", ""hand"":""R"", ""height"":188, ""ioc"": ""NED"", ""age"": 26.2, ""rank"": 57, ""rank_points"": 1034}]","{""score"": ""6-7(5) 6-0 7-5"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 164, ""winner_id"": 105777, ""loser_id"": 122298}"
"2022-9665","Melbourne","Hard",32,"A",20220103,294,"[{""id"": 202195, ""name"": ""Maxime Cressy"", ""hand"": ""R"",""height"":198,""ioc"":""USA"",""age"":24.6, ""rank"": 112, ""rank_points"": 683}, {""id"":144719, ""name"": ""Jaume Munar"", ""hand"":""R"", ""height"":183, ""ioc"": ""ESP"", ""age"": 24.6, ""rank"": 77, ""rank_points"": 848}]","{""score"": ""7-6(3) 6-4"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 145, ""winner_id"": 202195, ""loser_id"": 144719}"
"2022-9665","Melbourne","Hard",32,"A",20220103,293,"[{""id"": 104745, ""name"": ""Rafael Nadal"", ""hand"": ""L"",""height"":185,""ioc"":""ESP"",""age"":35.5, ""rank"": 6, ""rank_points"": 4875}, {""id"":105575, ""name"": ""Ricardas Berankis"", ""hand"":""R"", ""height"":175, ""ioc"": ""LTU"", ""age"": 31.5, ""rank"": 104, ""rank_points"": 739}]","{""score"": ""6-2 7-5"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 91, ""winner_id"": 104745, ""loser_id"": 105575}"
"2022-9665","Melbourne","Hard",32,"A",20220103,292,"[{""id"": 134868, ""name"": ""Tallon Griekspoor"", ""hand"": ""R"",""height"":188,""ioc"":""NED"",""age"":25.5, ""rank"": 65, ""rank_points"": 966}, {""id"":200615, ""name"": ""Alexei Popyrin"", ""hand"":""R"", ""height"":196, ""ioc"": ""AUS"", ""age"": 22.4, ""rank"": 61, ""rank_points"": 1000}]","{""score"": ""6-3 4-6 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 117, ""winner_id"": 134868, ""loser_id"": 200615}"
